country_name,admin1_name,admin2_name,latitude,longitude,aggregation,indicator,event_date,value
#country,#adm1+name,#adm2+name,#geo+lat,#geo+lon,,#indicator+name,#date,#indicator+num
Afghanistan,Kandahar,,31.0493,65.7034,max,earthquake.date,1960-07-29T00:00:00,6.63
Afghanistan,Nimroz,,30.8042,62.3194,max,earthquake.date,1960-08-23T00:00:00,4.56
Afghanistan,Badakhshan,,37.0338,71.43,max,earthquake.date,1961-04-13T00:00:00,4.91
Afghanistan,Takhar,,36.7003,69.779,max,earthquake.date,1961-08-23T00:00:00,4.15
Afghanistan,Kunduz,,36.8401,68.7449,max,earthquake.date,1961-08-23T00:00:00,4.13
Afghanistan,Hirat,,34.1955,62.1344,max,earthquake.date,1962-04-01T00:00:00,4.18
Afghanistan,Farah,,32.6062,62.304,max,earthquake.date,1962-04-01T00:00:00,4.17
Afghanistan,Kabul,,34.5527,69.3376,max,earthquake.date,1962-07-06T00:00:00,5.44
Afghanistan,Kapisa,,34.9568,69.6258,max,earthquake.date,1962-07-06T00:00:00,5.65
Afghanistan,Parwan,,34.9619,68.887,max,earthquake.date,1962-07-06T00:00:00,5.67
Afghanistan,Maidan Wardak,,34.3033,68.2174,max,earthquake.date,1962-07-06T00:00:00,5.01
Afghanistan,Logar,,34.0121,69.1631,max,earthquake.date,1962-07-06T00:00:00,5.0
Afghanistan,Nangarhar,,34.2743,70.4529,max,earthquake.date,1962-07-06T00:00:00,5.44
Afghanistan,Laghman,,34.7693,70.1638,max,earthquake.date,1962-07-06T00:00:00,5.75
Afghanistan,Panjsher,,35.4474,69.798,max,earthquake.date,1962-07-06T00:00:00,6.76
Afghanistan,Baghlan,,35.8025,68.9114,max,earthquake.date,1962-07-06T00:00:00,6.79
Afghanistan,Bamyan,,34.8046,67.2373,max,earthquake.date,1962-07-06T00:00:00,5.09
Afghanistan,Ghazni,,33.3211,67.812,max,earthquake.date,1962-07-06T00:00:00,4.61
Afghanistan,Paktya,,33.6295,69.3852,max,earthquake.date,1962-07-06T00:00:00,4.92
Afghanistan,Khost,,33.3746,69.822,max,earthquake.date,1962-07-06T00:00:00,4.72
Afghanistan,Kunar,,34.9641,71.0802,max,earthquake.date,1962-07-06T00:00:00,5.75
Afghanistan,Nuristan,,35.4148,70.7791,max,earthquake.date,1962-07-06T00:00:00,6.51
Afghanistan,Badakhshan,,37.0338,71.43,max,earthquake.date,1962-07-06T00:00:00,8.56
Afghanistan,Takhar,,36.7003,69.779,max,earthquake.date,1962-07-06T00:00:00,8.32
Afghanistan,Kunduz,,36.8401,68.7449,max,earthquake.date,1962-07-06T00:00:00,6.16
Afghanistan,Samangan,,35.9727,67.7027,max,earthquake.date,1962-07-06T00:00:00,5.53
Afghanistan,Balkh,,36.6645,67.0787,max,earthquake.date,1962-07-06T00:00:00,5.33
Afghanistan,Kabul,,34.5527,69.3376,max,earthquake.date,1962-09-12T00:00:00,5.06
Afghanistan,Kapisa,,34.9568,69.6258,max,earthquake.date,1962-09-12T00:00:00,5.28
Afghanistan,Parwan,,34.9619,68.887,max,earthquake.date,1962-09-12T00:00:00,5.6
Afghanistan,Maidan Wardak,,34.3033,68.2174,max,earthquake.date,1962-09-12T00:00:00,4.86
Afghanistan,Logar,,34.0121,69.1631,max,earthquake.date,1962-09-12T00:00:00,4.59
Afghanistan,Nangarhar,,34.2743,70.4529,max,earthquake.date,1962-09-12T00:00:00,4.56
Afghanistan,Laghman,,34.7693,70.1638,max,earthquake.date,1962-09-12T00:00:00,5.08
Afghanistan,Panjsher,,35.4474,69.798,max,earthquake.date,1962-09-12T00:00:00,5.61
Afghanistan,Baghlan,,35.8025,68.9114,max,earthquake.date,1962-09-12T00:00:00,7.95
Afghanistan,Bamyan,,34.8046,67.2373,max,earthquake.date,1962-09-12T00:00:00,5.35
Afghanistan,Ghazni,,33.3211,67.812,max,earthquake.date,1962-09-12T00:00:00,4.41
Afghanistan,Paktika,,32.4839,68.7351,max,earthquake.date,1962-09-12T00:00:00,4.03
Afghanistan,Paktya,,33.6295,69.3852,max,earthquake.date,1962-09-12T00:00:00,4.37
Afghanistan,Khost,,33.3746,69.822,max,earthquake.date,1962-09-12T00:00:00,4.14
Afghanistan,Kunar,,34.9641,71.0802,max,earthquake.date,1962-09-12T00:00:00,4.7
Afghanistan,Nuristan,,35.4148,70.7791,max,earthquake.date,1962-09-12T00:00:00,5.23
Afghanistan,Badakhshan,,37.0338,71.43,max,earthquake.date,1962-09-12T00:00:00,5.62
Afghanistan,Takhar,,36.7003,69.779,max,earthquake.date,1962-09-12T00:00:00,7.46
Afghanistan,Kunduz,,36.8401,68.7449,max,earthquake.date,1962-09-12T00:00:00,7.95
Afghanistan,Samangan,,35.9727,67.7027,max,earthquake.date,1962-09-12T00:00:00,6.6
Afghanistan,Balkh,,36.6645,67.0787,max,earthquake.date,1962-09-12T00:00:00,5.96
Afghanistan,Sar E Pul,,35.7161,66.1359,max,earthquake.date,1962-09-12T00:00:00,4.77
Afghanistan,Ghor,,34.1786,64.9307,max,earthquake.date,1962-09-12T00:00:00,4.26
Afghanistan,Daykundi,,33.7044,66.2189,max,earthquake.date,1962-09-12T00:00:00,4.11
Afghanistan,Jawzjan,,36.8271,65.8588,max,earthquake.date,1962-09-12T00:00:00,4.57
Afghanistan,Panjsher,,35.4474,69.798,max,earthquake.date,1963-06-11T00:00:00,4.03
Afghanistan,Baghlan,,35.8025,68.9114,max,earthquake.date,1963-06-11T00:00:00,4.54
Afghanistan,Badakhshan,,37.0338,71.43,max,earthquake.date,1963-06-11T00:00:00,6.66
Afghanistan,Takhar,,36.7003,69.779,max,earthquake.date,1963-06-11T00:00:00,6.66
Afghanistan,Kunduz,,36.8401,68.7449,max,earthquake.date,1963-06-11T00:00:00,4.86
Afghanistan,Badakhshan,,37.0338,71.43,max,earthquake.date,1963-06-26T00:00:00,4.42
Afghanistan,Badakhshan,,37.0338,71.43,max,earthquake.date,1963-08-29T00:00:00,4.68
Afghanistan,Nuristan,,35.4148,70.7791,max,earthquake.date,1963-10-16T00:00:00,4.13
Afghanistan,Badakhshan,,37.0338,71.43,max,earthquake.date,1963-10-16T00:00:00,5.46
Afghanistan,Takhar,,36.7003,69.779,max,earthquake.date,1963-10-16T00:00:00,4.06
Afghanistan,Kabul,,34.5527,69.3376,max,earthquake.date,1964-01-28T00:00:00,5.14
Afghanistan,Kapisa,,34.9568,69.6258,max,earthquake.date,1964-01-28T00:00:00,5.28
Afghanistan,Parwan,,34.9619,68.887,max,earthquake.date,1964-01-28T00:00:00,5.22
Afghanistan,Maidan Wardak,,34.3033,68.2174,max,earthquake.date,1964-01-28T00:00:00,4.67
Afghanistan,Logar,,34.0121,69.1631,max,earthquake.date,1964-01-28T00:00:00,4.73
Afghanistan,Nangarhar,,34.2743,70.4529,max,earthquake.date,1964-01-28T00:00:00,5.25
Afghanistan,Laghman,,34.7693,70.1638,max,earthquake.date,1964-01-28T00:00:00,5.4
Afghanistan,Panjsher,,35.4474,69.798,max,earthquake.date,1964-01-28T00:00:00,6.17
Afghanistan,Baghlan,,35.8025,68.9114,max,earthquake.date,1964-01-28T00:00:00,5.98
Afghanistan,Bamyan,,34.8046,67.2373,max,earthquake.date,1964-01-28T00:00:00,4.68
Afghanistan,Ghazni,,33.3211,67.812,max,earthquake.date,1964-01-28T00:00:00,4.3
Afghanistan,Paktya,,33.6295,69.3852,max,earthquake.date,1964-01-28T00:00:00,4.67
Afghanistan,Khost,,33.3746,69.822,max,earthquake.date,1964-01-28T00:00:00,4.51
Afghanistan,Kunar,,34.9641,71.0802,max,earthquake.date,1964-01-28T00:00:00,5.78
Afghanistan,Nuristan,,35.4148,70.7791,max,earthquake.date,1964-01-28T00:00:00,6.83
Afghanistan,Badakhshan,,37.0338,71.43,max,earthquake.date,1964-01-28T00:00:00,8.4
Afghanistan,Takhar,,36.7003,69.779,max,earthquake.date,1964-01-28T00:00:00,7.0
Afghanistan,Kunduz,,36.8401,68.7449,max,earthquake.date,1964-01-28T00:00:00,5.54
Afghanistan,Samangan,,35.9727,67.7027,max,earthquake.date,1964-01-28T00:00:00,5.03
Afghanistan,Balkh,,36.6645,67.0787,max,earthquake.date,1964-01-28T00:00:00,4.87
Afghanistan,Panjsher,,35.4474,69.798,max,earthquake.date,1964-07-06T00:00:00,4.3
Afghanistan,Baghlan,,35.8025,68.9114,max,earthquake.date,1964-07-06T00:00:00,4.27
Afghanistan,Kunar,,34.9641,71.0802,max,earthquake.date,1964-07-06T00:00:00,4.17
Afghanistan,Nuristan,,35.4148,70.7791,max,earthquake.date,1964-07-06T00:00:00,4.75
Afghanistan,Badakhshan,,37.0338,71.43,max,earthquake.date,1964-07-06T00:00:00,7.21
Afghanistan,Takhar,,36.7003,69.779,max,earthquake.date,1964-07-06T00:00:00,4.89
Afghanistan,Kunduz,,36.8401,68.7449,max,earthquake.date,1964-07-06T00:00:00,4.2
Afghanistan,Badakhshan,,37.0338,71.43,max,earthquake.date,1964-10-25T00:00:00,5.36
Afghanistan,Panjsher,,35.4474,69.798,max,earthquake.date,1964-10-28T00:00:00,4.46
Afghanistan,Baghlan,,35.8025,68.9114,max,earthquake.date,1964-10-28T00:00:00,4.22
Afghanistan,Kunar,,34.9641,71.0802,max,earthquake.date,1964-10-28T00:00:00,4.4
Afghanistan,Nuristan,,35.4148,70.7791,max,earthquake.date,1964-10-28T00:00:00,5.67
Afghanistan,Badakhshan,,37.0338,71.43,max,earthquake.date,1964-10-28T00:00:00,6.76
Afghanistan,Takhar,,36.7003,69.779,max,earthquake.date,1964-10-28T00:00:00,5.03
Afghanistan,Badakhshan,,37.0338,71.43,max,earthquake.date,1965-01-23T00:00:00,4.21
Afghanistan,Badakhshan,,37.0338,71.43,max,earthquake.date,1965-02-02T00:00:00,7.44
Afghanistan,Kabul,,34.5527,69.3376,max,earthquake.date,1965-03-14T00:00:00,6.51
Afghanistan,Kapisa,,34.9568,69.6258,max,earthquake.date,1965-03-14T00:00:00,6.68
Afghanistan,Parwan,,34.9619,68.887,max,earthquake.date,1965-03-14T00:00:00,6.64
Afghanistan,Maidan Wardak,,34.3033,68.2174,max,earthquake.date,1965-03-14T00:00:00,6.04
Afghanistan,Logar,,34.0121,69.1631,max,earthquake.date,1965-03-14T00:00:00,6.08
Afghanistan,Nangarhar,,34.2743,70.4529,max,earthquake.date,1965-03-14T00:00:00,6.58
Afghanistan,Laghman,,34.7693,70.1638,max,earthquake.date,1965-03-14T00:00:00,6.8
Afghanistan,Panjsher,,35.4474,69.798,max,earthquake.date,1965-03-14T00:00:00,7.72
Afghanistan,Baghlan,,35.8025,68.9114,max,earthquake.date,1965-03-14T00:00:00,7.52
Afghanistan,Bamyan,,34.8046,67.2373,max,earthquake.date,1965-03-14T00:00:00,6.06
Afghanistan,Ghazni,,33.3211,67.812,max,earthquake.date,1965-03-14T00:00:00,5.64
Afghanistan,Paktika,,32.4839,68.7351,max,earthquake.date,1965-03-14T00:00:00,5.51
Afghanistan,Paktya,,33.6295,69.3852,max,earthquake.date,1965-03-14T00:00:00,6.01
Afghanistan,Khost,,33.3746,69.822,max,earthquake.date,1965-03-14T00:00:00,5.83
Afghanistan,Kunar,,34.9641,71.0802,max,earthquake.date,1965-03-14T00:00:00,7.02
Afghanistan,Nuristan,,35.4148,70.7791,max,earthquake.date,1965-03-14T00:00:00,8.04
Afghanistan,Badakhshan,,37.0338,71.43,max,earthquake.date,1965-03-14T00:00:00,9.66
Afghanistan,Takhar,,36.7003,69.779,max,earthquake.date,1965-03-14T00:00:00,8.97
Afghanistan,Kunduz,,36.8401,68.7449,max,earthquake.date,1965-03-14T00:00:00,6.96
Afghanistan,Samangan,,35.9727,67.7027,max,earthquake.date,1965-03-14T00:00:00,6.43
Afghanistan,Balkh,,36.6645,67.0787,max,earthquake.date,1965-03-14T00:00:00,6.25
Afghanistan,Samangan,,35.9727,67.7027,max,earthquake.date,1965-04-02T00:00:00,4.78
Afghanistan,Balkh,,36.6645,67.0787,max,earthquake.date,1965-04-02T00:00:00,6.42
Afghanistan,Sar E Pul,,35.7161,66.1359,max,earthquake.date,1965-04-02T00:00:00,5.08
Afghanistan,Jawzjan,,36.8271,65.8588,max,earthquake.date,1965-04-02T00:00:00,5.84
Afghanistan,Badakhshan,,37.0338,71.43,max,earthquake.date,1965-04-10T00:00:00,6.14
Afghanistan,Kabul,,34.5527,69.3376,max,earthquake.date,1965-06-10T00:00:00,4.03
Afghanistan,Kapisa,,34.9568,69.6258,max,earthquake.date,1965-06-10T00:00:00,4.24
Afghanistan,Parwan,,34.9619,68.887,max,earthquake.date,1965-06-10T00:00:00,4.12
Afghanistan,Nangarhar,,34.2743,70.4529,max,earthquake.date,1965-06-10T00:00:00,4.09
Afghanistan,Laghman,,34.7693,70.1638,max,earthquake.date,1965-06-10T00:00:00,4.42
Afghanistan,Panjsher,,35.4474,69.798,max,earthquake.date,1965-06-10T00:00:00,5.9
Afghanistan,Baghlan,,35.8025,68.9114,max,earthquake.date,1965-06-10T00:00:00,5.27
Afghanistan,Kunar,,34.9641,71.0802,max,earthquake.date,1965-06-10T00:00:00,4.5
Afghanistan,Nuristan,,35.4148,70.7791,max,earthquake.date,1965-06-10T00:00:00,5.74
Afghanistan,Badakhshan,,37.0338,71.43,max,earthquake.date,1965-06-10T00:00:00,6.79
Afghanistan,Takhar,,36.7003,69.779,max,earthquake.date,1965-06-10T00:00:00,6.79
Afghanistan,Kunduz,,36.8401,68.7449,max,earthquake.date,1965-06-10T00:00:00,4.22
Afghanistan,Kapisa,,34.9568,69.6258,max,earthquake.date,1965-12-03T00:00:00,4.12
Afghanistan,Parwan,,34.9619,68.887,max,earthquake.date,1965-12-03T00:00:00,4.44
Afghanistan,Panjsher,,35.4474,69.798,max,earthquake.date,1965-12-03T00:00:00,4.66
Afghanistan,Baghlan,,35.8025,68.9114,max,earthquake.date,1965-12-03T00:00:00,6.72
Afghanistan,Nuristan,,35.4148,70.7791,max,earthquake.date,1965-12-03T00:00:00,4.24
Afghanistan,Badakhshan,,37.0338,71.43,max,earthquake.date,1965-12-03T00:00:00,4.76
Afghanistan,Takhar,,36.7003,69.779,max,earthquake.date,1965-12-03T00:00:00,6.72
Afghanistan,Kunduz,,36.8401,68.7449,max,earthquake.date,1965-12-03T00:00:00,6.72
Afghanistan,Samangan,,35.9727,67.7027,max,earthquake.date,1965-12-03T00:00:00,4.82
Afghanistan,Balkh,,36.6645,67.0787,max,earthquake.date,1965-12-03T00:00:00,4.35
Afghanistan,Ghazni,,33.3211,67.812,max,earthquake.date,1966-01-24T00:00:00,6.4
Afghanistan,Paktika,,32.4839,68.7351,max,earthquake.date,1966-01-24T00:00:00,5.49
Afghanistan,Daykundi,,33.7044,66.2189,max,earthquake.date,1966-01-24T00:00:00,4.06
Afghanistan,Uruzgan,,32.8545,66.057,max,earthquake.date,1966-01-24T00:00:00,4.72
Afghanistan,Zabul,,32.2009,67.1469,max,earthquake.date,1966-01-24T00:00:00,6.4
Afghanistan,Kandahar,,31.0493,65.7034,max,earthquake.date,1966-01-24T00:00:00,4.24
Afghanistan,Ghazni,,33.3211,67.812,max,earthquake.date,1966-02-07T00:00:00,4.18
Afghanistan,Paktika,,32.4839,68.7351,max,earthquake.date,1966-02-07T00:00:00,4.67
Afghanistan,Zabul,,32.2009,67.1469,max,earthquake.date,1966-02-07T00:00:00,4.36
Afghanistan,Kandahar,,31.0493,65.7034,max,earthquake.date,1966-02-07T00:00:00,4.41
Afghanistan,Paktika,,32.4839,68.7351,max,earthquake.date,1966-02-07T00:00:00,4.53
Afghanistan,Zabul,,32.2009,67.1469,max,earthquake.date,1966-02-07T00:00:00,4.11
Afghanistan,Kandahar,,31.0493,65.7034,max,earthquake.date,1966-02-07T00:00:00,4.11
Afghanistan,Badakhshan,,37.0338,71.43,max,earthquake.date,1966-04-11T00:00:00,4.47
Afghanistan,Badakhshan,,37.0338,71.43,max,earthquake.date,1966-04-14T00:00:00,4.8
Afghanistan,Kabul,,34.5527,69.3376,max,earthquake.date,1966-05-11T00:00:00,6.48
Afghanistan,Kapisa,,34.9568,69.6258,max,earthquake.date,1966-05-11T00:00:00,6.37
Afghanistan,Parwan,,34.9619,68.887,max,earthquake.date,1966-05-11T00:00:00,5.87
Afghanistan,Maidan Wardak,,34.3033,68.2174,max,earthquake.date,1966-05-11T00:00:00,4.4
Afghanistan,Logar,,34.0121,69.1631,max,earthquake.date,1966-05-11T00:00:00,5.49
Afghanistan,Nangarhar,,34.2743,70.4529,max,earthquake.date,1966-05-11T00:00:00,6.19
Afghanistan,Laghman,,34.7693,70.1638,max,earthquake.date,1966-05-11T00:00:00,6.48
Afghanistan,Panjsher,,35.4474,69.798,max,earthquake.date,1966-05-11T00:00:00,4.73
Afghanistan,Baghlan,,35.8025,68.9114,max,earthquake.date,1966-05-11T00:00:00,4.1
Afghanistan,Paktya,,33.6295,69.3852,max,earthquake.date,1966-05-11T00:00:00,5.0
Afghanistan,Khost,,33.3746,69.822,max,earthquake.date,1966-05-11T00:00:00,4.24
Afghanistan,Kunar,,34.9641,71.0802,max,earthquake.date,1966-05-11T00:00:00,4.49
Afghanistan,Nuristan,,35.4148,70.7791,max,earthquake.date,1966-05-11T00:00:00,4.76
Afghanistan,Kabul,,34.5527,69.3376,max,earthquake.date,1966-06-06T00:00:00,5.09
Afghanistan,Kapisa,,34.9568,69.6258,max,earthquake.date,1966-06-06T00:00:00,5.2
Afghanistan,Parwan,,34.9619,68.887,max,earthquake.date,1966-06-06T00:00:00,5.1
Afghanistan,Maidan Wardak,,34.3033,68.2174,max,earthquake.date,1966-06-06T00:00:00,4.6
Afghanistan,Logar,,34.0121,69.1631,max,earthquake.date,1966-06-06T00:00:00,4.7
Afghanistan,Nangarhar,,34.2743,70.4529,max,earthquake.date,1966-06-06T00:00:00,5.25
Afghanistan,Laghman,,34.7693,70.1638,max,earthquake.date,1966-06-06T00:00:00,5.34
Afghanistan,Panjsher,,35.4474,69.798,max,earthquake.date,1966-06-06T00:00:00,5.98
Afghanistan,Baghlan,,35.8025,68.9114,max,earthquake.date,1966-06-06T00:00:00,5.77
Afghanistan,Bamyan,,34.8046,67.2373,max,earthquake.date,1966-06-06T00:00:00,4.5
Afghanistan,Ghazni,,33.3211,67.812,max,earthquake.date,1966-06-06T00:00:00,4.26
Afghanistan,Paktya,,33.6295,69.3852,max,earthquake.date,1966-06-06T00:00:00,4.65
Afghanistan,Khost,,33.3746,69.822,max,earthquake.date,1966-06-06T00:00:00,4.5
Afghanistan,Kunar,,34.9641,71.0802,max,earthquake.date,1966-06-06T00:00:00,5.95
Afghanistan,Nuristan,,35.4148,70.7791,max,earthquake.date,1966-06-06T00:00:00,7.04
Afghanistan,Badakhshan,,37.0338,71.43,max,earthquake.date,1966-06-06T00:00:00,8.4
Afghanistan,Takhar,,36.7003,69.779,max,earthquake.date,1966-06-06T00:00:00,6.54
Afghanistan,Kunduz,,36.8401,68.7449,max,earthquake.date,1966-06-06T00:00:00,5.34
Afghanistan,Samangan,,35.9727,67.7027,max,earthquake.date,1966-06-06T00:00:00,4.88
Afghanistan,Badakhshan,,37.0338,71.43,max,earthquake.date,1966-07-06T00:00:00,4.48
Afghanistan,Paktika,,32.4839,68.7351,max,earthquake.date,1966-08-01T00:00:00,4.32
Afghanistan,Zabul,,32.2009,67.1469,max,earthquake.date,1966-08-01T00:00:00,4.2
Afghanistan,Kandahar,,31.0493,65.7034,max,earthquake.date,1966-08-01T00:00:00,4.35
Afghanistan,Ghazni,,33.3211,67.812,max,earthquake.date,1966-08-01T00:00:00,4.28
Afghanistan,Paktika,,32.4839,68.7351,max,earthquake.date,1966-08-01T00:00:00,4.65
Afghanistan,Zabul,,32.2009,67.1469,max,earthquake.date,1966-08-01T00:00:00,4.56
Afghanistan,Kandahar,,31.0493,65.7034,max,earthquake.date,1966-08-01T00:00:00,4.72
Afghanistan,Ghazni,,33.3211,67.812,max,earthquake.date,1966-08-01T00:00:00,5.38
Afghanistan,Paktika,,32.4839,68.7351,max,earthquake.date,1966-08-01T00:00:00,5.75
Afghanistan,Daykundi,,33.7044,66.2189,max,earthquake.date,1966-08-01T00:00:00,4.55
Afghanistan,Uruzgan,,32.8545,66.057,max,earthquake.date,1966-08-01T00:00:00,4.81
Afghanistan,Zabul,,32.2009,67.1469,max,earthquake.date,1966-08-01T00:00:00,5.68
Afghanistan,Kandahar,,31.0493,65.7034,max,earthquake.date,1966-08-01T00:00:00,5.85
Afghanistan,Badakhshan,,37.0338,71.43,max,earthquake.date,1966-08-10T00:00:00,4.55
Afghanistan,Takhar,,36.7003,69.779,max,earthquake.date,1966-08-10T00:00:00,4.36
Afghanistan,Kabul,,34.5527,69.3376,max,earthquake.date,1966-08-16T00:00:00,4.02
Afghanistan,Kapisa,,34.9568,69.6258,max,earthquake.date,1966-08-16T00:00:00,4.17
Afghanistan,Parwan,,34.9619,68.887,max,earthquake.date,1966-08-16T00:00:00,4.1
Afghanistan,Nangarhar,,34.2743,70.4529,max,earthquake.date,1966-08-16T00:00:00,4.14
Afghanistan,Laghman,,34.7693,70.1638,max,earthquake.date,1966-08-16T00:00:00,4.3
Afghanistan,Panjsher,,35.4474,69.798,max,earthquake.date,1966-08-16T00:00:00,5.11
Afghanistan,Baghlan,,35.8025,68.9114,max,earthquake.date,1966-08-16T00:00:00,4.89
Afghanistan,Kunar,,34.9641,71.0802,max,earthquake.date,1966-08-16T00:00:00,4.66
Afghanistan,Nuristan,,35.4148,70.7791,max,earthquake.date,1966-08-16T00:00:00,5.82
Afghanistan,Badakhshan,,37.0338,71.43,max,earthquake.date,1966-08-16T00:00:00,7.21
Afghanistan,Takhar,,36.7003,69.779,max,earthquake.date,1966-08-16T00:00:00,6.0
Afghanistan,Kunduz,,36.8401,68.7449,max,earthquake.date,1966-08-16T00:00:00,4.37
Afghanistan,Nangarhar,,34.2743,70.4529,max,earthquake.date,1966-10-01T00:00:00,5.74
Afghanistan,Laghman,,34.7693,70.1638,max,earthquake.date,1966-10-01T00:00:00,5.31
Afghanistan,Kunar,,34.9641,71.0802,max,earthquake.date,1966-10-01T00:00:00,6.24
Afghanistan,Nuristan,,35.4148,70.7791,max,earthquake.date,1966-10-01T00:00:00,5.15
Afghanistan,Badakhshan,,37.0338,71.43,max,earthquake.date,1966-10-01T00:00:00,4.16
Afghanistan,Baghlan,,35.8025,68.9114,max,earthquake.date,1966-10-29T00:00:00,4.44
Afghanistan,Badakhshan,,37.0338,71.43,max,earthquake.date,1966-10-29T00:00:00,6.27
Afghanistan,Takhar,,36.7003,69.779,max,earthquake.date,1966-10-29T00:00:00,6.27
Afghanistan,Kunduz,,36.8401,68.7449,max,earthquake.date,1966-10-29T00:00:00,4.69
Afghanistan,Parwan,,34.9619,68.887,max,earthquake.date,1966-12-06T00:00:00,4.02
Afghanistan,Panjsher,,35.4474,69.798,max,earthquake.date,1966-12-06T00:00:00,4.39
Afghanistan,Baghlan,,35.8025,68.9114,max,earthquake.date,1966-12-06T00:00:00,6.36
Afghanistan,Badakhshan,,37.0338,71.43,max,earthquake.date,1966-12-06T00:00:00,4.63
Afghanistan,Takhar,,36.7003,69.779,max,earthquake.date,1966-12-06T00:00:00,6.36
Afghanistan,Kunduz,,36.8401,68.7449,max,earthquake.date,1966-12-06T00:00:00,6.07
Afghanistan,Samangan,,35.9727,67.7027,max,earthquake.date,1966-12-06T00:00:00,4.26
Afghanistan,Balkh,,36.6645,67.0787,max,earthquake.date,1966-12-22T00:00:00,4.38
Afghanistan,Jawzjan,,36.8271,65.8588,max,earthquake.date,1966-12-22T00:00:00,5.03
Afghanistan,Faryab,,36.0614,64.8706,max,earthquake.date,1966-12-22T00:00:00,4.14
Afghanistan,Badakhshan,,37.0338,71.43,max,earthquake.date,1966-12-25T00:00:00,6.21
Afghanistan,Takhar,,36.7003,69.779,max,earthquake.date,1966-12-25T00:00:00,6.21
Afghanistan,Kunduz,,36.8401,68.7449,max,earthquake.date,1966-12-25T00:00:00,4.17
Afghanistan,Badakhshan,,37.0338,71.43,max,earthquake.date,1967-01-14T00:00:00,4.12
Afghanistan,Kapisa,,34.9568,69.6258,max,earthquake.date,1967-01-25T00:00:00,4.02
Afghanistan,Nangarhar,,34.2743,70.4529,max,earthquake.date,1967-01-25T00:00:00,4.09
Afghanistan,Laghman,,34.7693,70.1638,max,earthquake.date,1967-01-25T00:00:00,4.16
Afghanistan,Panjsher,,35.4474,69.798,max,earthquake.date,1967-01-25T00:00:00,4.63
Afghanistan,Baghlan,,35.8025,68.9114,max,earthquake.date,1967-01-25T00:00:00,4.49
Afghanistan,Kunar,,34.9641,71.0802,max,earthquake.date,1967-01-25T00:00:00,4.79
Afghanistan,Nuristan,,35.4148,70.7791,max,earthquake.date,1967-01-25T00:00:00,5.39
Afghanistan,Badakhshan,,37.0338,71.43,max,earthquake.date,1967-01-25T00:00:00,7.53
Afghanistan,Takhar,,36.7003,69.779,max,earthquake.date,1967-01-25T00:00:00,5.05
Afghanistan,Kunduz,,36.8401,68.7449,max,earthquake.date,1967-01-25T00:00:00,4.26
Afghanistan,Badakhshan,,37.0338,71.43,max,earthquake.date,1967-04-24T00:00:00,5.95
Afghanistan,Baghlan,,35.8025,68.9114,max,earthquake.date,1967-05-22T00:00:00,5.05
Afghanistan,Kunduz,,36.8401,68.7449,max,earthquake.date,1967-05-22T00:00:00,6.18
Afghanistan,Samangan,,35.9727,67.7027,max,earthquake.date,1967-05-22T00:00:00,5.31
Afghanistan,Balkh,,36.6645,67.0787,max,earthquake.date,1967-05-22T00:00:00,6.18
Afghanistan,Panjsher,,35.4474,69.798,max,earthquake.date,1967-07-19T00:00:00,4.49
Afghanistan,Baghlan,,35.8025,68.9114,max,earthquake.date,1967-07-19T00:00:00,4.22
Afghanistan,Nuristan,,35.4148,70.7791,max,earthquake.date,1967-07-19T00:00:00,4.85
Afghanistan,Badakhshan,,37.0338,71.43,max,earthquake.date,1967-07-19T00:00:00,6.25
Afghanistan,Takhar,,36.7003,69.779,max,earthquake.date,1967-07-19T00:00:00,5.74
Afghanistan,Parwan,,34.9619,68.887,max,earthquake.date,1968-01-29T00:00:00,4.01
Afghanistan,Laghman,,34.7693,70.1638,max,earthquake.date,1968-01-29T00:00:00,4.1
Afghanistan,Panjsher,,35.4474,69.798,max,earthquake.date,1968-01-29T00:00:00,5.11
Afghanistan,Baghlan,,35.8025,68.9114,max,earthquake.date,1968-01-29T00:00:00,5.09
Afghanistan,Kunar,,34.9641,71.0802,max,earthquake.date,1968-01-29T00:00:00,4.12
Afghanistan,Nuristan,,35.4148,70.7791,max,earthquake.date,1968-01-29T00:00:00,4.92
Afghanistan,Badakhshan,,37.0338,71.43,max,earthquake.date,1968-01-29T00:00:00,6.92
Afghanistan,Takhar,,36.7003,69.779,max,earthquake.date,1968-01-29T00:00:00,6.75
Afghanistan,Kunduz,,36.8401,68.7449,max,earthquake.date,1968-01-29T00:00:00,4.47
Afghanistan,Kunar,,34.9641,71.0802,max,earthquake.date,1968-03-03T00:00:00,4.35
Afghanistan,Balkh,,36.6645,67.0787,max,earthquake.date,1968-07-08T00:00:00,4.31
Afghanistan,Hirat,,34.1955,62.1344,max,earthquake.date,1968-08-31T00:00:00,6.5
Afghanistan,Farah,,32.6062,62.304,max,earthquake.date,1968-08-31T00:00:00,6.09
Afghanistan,Nimroz,,30.8042,62.3194,max,earthquake.date,1968-08-31T00:00:00,5.05
Afghanistan,Hirat,,34.1955,62.1344,max,earthquake.date,1968-08-31T00:00:00,4.31
Afghanistan,Hirat,,34.1955,62.1344,max,earthquake.date,1968-08-31T00:00:00,4.08
Afghanistan,Hirat,,34.1955,62.1344,max,earthquake.date,1968-09-01T00:00:00,4.48
